date,tic,cshtrd,prccd,prchd,prcld,prcod
2017-02-24,2857,2857,2857,2857,2857,2857
2017-02-27,2863,2863,2863,2863,2863,2863
2017-02-28,2860,2860,2860,2860,2860,2860
2017-03-01,2856,2856,2856,2856,2856,2856
2017-03-02,2856,2856,2856,2856,2856,2856
2017-03-03,2858,2858,2858,2858,2858,2858
2017-03-06,2854,2854,2854,2854,2854,2854
2017-03-07,2852,2852,2852,2852,2852,2852
2017-03-08,2854,2854,2854,2854,2854,2854
2017-03-09,2856,2856,2856,2856,2856,2856
2017-03-10,2857,2857,2857,2857,2857,2857
2017-03-13,2851,2851,2851,2851,2851,2851
2017-03-14,2850,2850,2850,2850,2850,2850
2017-03-15,2852,2852,2852,2852,2852,2852
2017-03-16,2850,2850,2850,2850,2850,2850
2017-03-17,2854,2854,2854,2854,2854,2854
2017-03-20,2852,2852,2852,2852,2852,2852
2017-03-21,2855,2855,2855,2855,2855,2855
2017-03-22,2850,2850,2850,2850,2850,2850
2017-03-23,2849,2849,2849,2849,2849,2849
2017-03-24,2844,2844,2844,2844,2844,2844
2017-03-27,2846,2846,2846,2846,2846,2846
2017-03-28,2846,2846,2846,2846,2846,2846
2017-03-29,2847,2847,2847,2847,2847,2847
2017-03-30,2848,2848,2848,2848,2848,2848
2017-03-31,2847,2847,2847,2847,2847,2847
2017-04-03,2845,2845,2845,2845,2845,2845
2017-04-04,2841,2841,2841,2841,2841,2841
2017-04-05,2842,2842,2842,2842,2842,2842
2017-04-06,2838,2838,2838,2838,2838,2838
2017-04-07,2837,2837,2837,2837,2837,2837
2017-04-10,2837,2837,2837,2837,2837,2837
2017-04-11,2840,2840,2840,2840,2840,2840
2017-04-12,2836,2836,2836,2836,2836,2836
2017-04-13,2838,2838,2838,2838,2838,2838
2017-04-17,2838,2838,2838,2838,2838,2838
2017-04-18,2838,2838,2838,2838,2838,2838
2017-04-19,2835,2835,2835,2835,2835,2835
2017-04-20,2833,2833,2833,2833,2833,2833
2017-04-21,2831,2831,2831,2831,2831,2831
2017-04-24,2834,2834,2834,2834,2834,2834
2017-04-25,2831,2831,2831,2831,2831,2831
2017-04-26,2832,2832,2832,2832,2832,2832
2017-04-27,2832,2832,2832,2832,2832,2832
2017-04-28,2830,2830,2830,2830,2830,2830
2017-05-01,2828,2828,2828,2828,2828,2828
2017-05-02,2830,2830,2830,2830,2830,2830
2017-05-03,2829,2829,2829,2829,2829,2829
2017-05-04,2826,2826,2826,2826,2826,2826
2017-05-05,2829,2829,2829,2829,2829,2829
2017-05-08,2825,2825,2825,2825,2825,2825
2017-05-09,2829,2829,2829,2829,2829,2829
2017-05-10,2825,2825,2825,2825,2825,2825
2017-05-11,2822,2822,2822,2822,2822,2822
2017-05-12,2828,2828,2828,2828,2828,2828
2017-05-15,2829,2829,2829,2829,2829,2829
2017-05-16,2824,2824,2824,2824,2824,2824
2017-05-17,2828,2828,2828,2828,2828,2828
2017-05-18,2827,2827,2827,2827,2827,2827
2017-05-19,2823,2823,2823,2823,2823,2823
2017-05-22,2822,2822,2822,2822,2822,2822
2017-05-23,2819,2819,2819,2819,2819,2819
2017-05-24,2821,2821,2821,2821,2821,2821
2017-05-25,2823,2823,2823,2823,2823,2823
2017-05-26,2823,2823,2823,2823,2823,2823
2017-05-30,2822,2822,2822,2822,2822,2822
2017-05-31,2820,2820,2820,2820,2820,2820
2017-06-01,2820,2820,2820,2820,2820,2820
2017-06-02,2819,2819,2819,2819,2819,2819
2017-06-05,2818,2818,2818,2818,2818,2818
2017-06-06,2817,2817,2817,2817,2817,2817
2017-06-07,2818,2818,2818,2818,2818,2818
2017-06-08,2816,2816,2816,2816,2816,2816
2017-06-09,2817,2817,2817,2817,2817,2817
2017-06-12,2814,2814,2814,2814,2814,2814
2017-06-13,2814,2814,2814,2814,2814,2814
2017-06-14,2815,2815,2815,2815,2815,2815
2017-06-15,2812,2812,2812,2812,2812,2812
2017-06-16,2810,2810,2810,2810,2810,2810
2017-06-19,2812,2812,2812,2812,2812,2812
2017-06-20,2813,2813,2813,2813,2813,2813
2017-06-21,2810,2810,2810,2810,2810,2810
2017-06-22,2808,2808,2808,2808,2808,2808
2017-06-23,2810,2810,2810,2810,2810,2810
2017-06-26,2809,2809,2809,2809,2809,2809
2017-06-27,2810,2810,2810,2810,2810,2810
2017-06-28,2810,2810,2810,2810,2810,2810
2017-06-29,2808,2808,2808,2808,2808,2808
2017-06-30,2809,2809,2809,2809,2809,2809
2017-07-03,2802,2802,2802,2802,2802,2802
2017-07-05,2807,2807,2807,2807,2807,2807
2017-07-06,2805,2805,2805,2805,2805,2805
2017-07-07,2808,2808,2808,2808,2808,2808
2017-07-10,2808,2808,2808,2808,2808,2808
2017-07-11,2808,2808,2808,2808,2808,2808
2017-07-12,2808,2808,2808,2808,2808,2808
2017-07-13,2808,2808,2808,2808,2808,2808
2017-07-14,2802,2802,2802,2802,2802,2802
2017-07-17,2805,2805,2805,2805,2805,2805
2017-07-18,2805,2805,2805,2805,2805,2805
2017-07-19,2805,2805,2805,2805,2805,2805
2017-07-20,2805,2805,2805,2805,2805,2805
2017-07-21,2807,2807,2807,2807,2807,2807
2017-07-24,2803,2803,2803,2803,2803,2803
2017-07-25,2803,2803,2803,2803,2803,2803
2017-07-26,2803,2803,2803,2803,2803,2803
2017-07-27,2804,2804,2804,2804,2804,2804
2017-07-28,2799,2799,2799,2799,2799,2799
2017-07-31,2801,2801,2801,2801,2801,2801
2017-08-01,2801,2801,2801,2801,2801,2801
2017-08-02,2802,2802,2802,2802,2802,2802
2017-08-03,2799,2799,2799,2799,2799,2799
2017-08-04,2798,2798,2798,2798,2798,2798
2017-08-07,2797,2797,2797,2797,2797,2797
2017-08-08,2796,2796,2796,2796,2796,2796
2017-08-09,2801,2801,2801,2801,2801,2801
2017-08-10,2799,2799,2799,2799,2799,2799
2017-08-11,2798,2798,2798,2798,2798,2798
2017-08-14,2800,2800,2800,2800,2800,2800
2017-08-15,2798,2798,2798,2798,2798,2798
2017-08-16,2797,2797,2797,2797,2797,2797
2017-08-17,2798,2798,2798,2798,2798,2798
2017-08-18,2798,2798,2798,2798,2798,2798
2017-08-21,2797,2797,2797,2797,2797,2797
2017-08-22,2795,2795,2795,2795,2795,2795
2017-08-23,2793,2793,2793,2793,2793,2793
2017-08-24,2793,2793,2793,2793,2793,2793
2017-08-25,2797,2797,2797,2797,2797,2797
2017-08-28,2793,2793,2793,2793,2793,2793
2017-08-29,2795,2795,2795,2795,2795,2795
2017-08-30,2792,2792,2792,2792,2792,2792
2017-08-31,2792,2792,2792,2792,2792,2792
2017-09-01,2790,2790,2790,2790,2790,2790
2017-09-05,2791,2791,2791,2791,2791,2791
2017-09-06,2792,2792,2792,2792,2792,2792
2017-09-07,2789,2789,2789,2789,2789,2789
2017-09-08,2787,2787,2787,2787,2787,2787
2017-09-11,2789,2789,2789,2789,2789,2789
2017-09-12,2791,2791,2791,2791,2791,2791
2017-09-13,2785,2785,2785,2785,2785,2785
2017-09-14,2785,2785,2785,2785,2785,2785
2017-09-15,2786,2786,2786,2786,2786,2786
2017-09-18,2782,2782,2782,2782,2782,2782
2017-09-19,2785,2785,2785,2785,2785,2785
2017-09-20,2780,2780,2780,2780,2780,2780
2017-09-21,2780,2780,2780,2780,2780,2780
2017-09-22,2778,2778,2778,2778,2778,2778
2017-09-25,2779,2779,2779,2779,2779,2779
2017-09-26,2782,2782,2782,2782,2782,2782
2017-09-27,2778,2778,2778,2778,2778,2778
2017-09-28,2775,2775,2775,2775,2775,2775
2017-09-29,2779,2779,2779,2779,2779,2779
2017-10-02,2772,2772,2772,2772,2772,2772
2017-10-03,2771,2771,2771,2771,2771,2771
2017-10-04,2769,2769,2769,2769,2769,2769
2017-10-05,2769,2769,2769,2769,2769,2769
2017-10-06,2762,2762,2762,2762,2762,2762
2017-10-09,2761,2761,2761,2761,2761,2761
2017-10-10,2765,2765,2765,2765,2765,2765
2017-10-11,2765,2765,2765,2765,2765,2765
2017-10-12,2761,2761,2761,2761,2761,2761
2017-10-13,2761,2761,2761,2761,2761,2761
2017-10-16,2757,2757,2757,2757,2757,2757
2017-10-17,2759,2759,2759,2759,2759,2759
2017-10-18,2764,2764,2764,2764,2764,2764
2017-10-19,2759,2759,2759,2759,2759,2759
2017-10-20,2757,2757,2757,2757,2757,2757
2017-10-23,2757,2757,2757,2757,2757,2757
2017-10-24,2758,2758,2758,2758,2758,2758
2017-10-25,2757,2757,2757,2757,2757,2757
2017-10-26,2757,2757,2757,2757,2757,2757
2017-10-27,2759,2759,2759,2759,2759,2759
2017-10-30,2757,2757,2757,2757,2757,2757
2017-10-31,2763,2763,2763,2763,2763,2763
2017-11-01,2757,2757,2757,2757,2757,2757
2017-11-02,2755,2755,2755,2755,2755,2755
2017-11-03,2758,2758,2758,2758,2758,2758
2017-11-06,2761,2761,2761,2761,2761,2761
2017-11-07,2757,2757,2757,2757,2757,2757
2017-11-08,2762,2762,2762,2762,2762,2762
2017-11-09,2759,2759,2759,2759,2759,2759
2017-11-10,2755,2755,2755,2755,2755,2755
2017-11-13,2757,2757,2757,2757,2757,2757
2017-11-14,2758,2758,2758,2758,2758,2758
2017-11-15,2762,2762,2762,2762,2762,2762
2017-11-16,2759,2759,2759,2759,2759,2759
2017-11-17,2754,2754,2754,2754,2754,2754
2017-11-20,2754,2754,2754,2754,2754,2754
2017-11-21,2756,2756,2756,2756,2756,2756
2017-11-22,2755,2755,2755,2755,2755,2755
2017-11-24,2747,2747,2747,2747,2747,2747
2017-11-27,2753,2753,2753,2753,2753,2753
2017-11-28,2754,2754,2754,2754,2754,2754
2017-11-29,2758,2758,2758,2758,2758,2758
2017-11-30,2754,2754,2754,2754,2754,2754
2017-12-01,2751,2751,2751,2751,2751,2751
2017-12-04,2754,2754,2754,2754,2754,2754
2017-12-05,2753,2753,2753,2753,2753,2753
2017-12-06,2752,2752,2752,2752,2752,2752
2017-12-07,2749,2749,2749,2749,2749,2749
2017-12-08,2752,2752,2752,2752,2752,2752
2017-12-11,2748,2748,2748,2748,2748,2748
2017-12-12,2746,2746,2746,2746,2746,2746
2017-12-13,2752,2752,2752,2752,2752,2752
2017-12-14,2751,2751,2751,2751,2751,2751
2017-12-15,2754,2754,2754,2754,2754,2754
2017-12-18,2748,2748,2748,2748,2748,2748
2017-12-19,2749,2749,2749,2749,2749,2749
2017-12-20,2749,2749,2749,2749,2749,2749
2017-12-21,2750,2750,2750,2750,2750,2750
2017-12-22,2748,2748,2748,2748,2748,2748
2017-12-26,2744,2744,2744,2744,2744,2744
2017-12-27,2740,2740,2740,2740,2740,2740
2017-12-28,2746,2746,2746,2746,2746,2746
2017-12-29,2747,2747,2747,2747,2747,2747
2018-01-02,2879,2879,2879,2879,2879,2879
2018-01-03,2879,2879,2879,2879,2879,2879
2018-01-04,2879,2879,2879,2879,2879,2879
2018-01-05,2877,2877,2877,2877,2877,2877
2018-01-08,2878,2878,2878,2878,2878,2878
2018-01-09,2875,2875,2875,2875,2875,2875
2018-01-10,2878,2878,2878,2878,2878,2878
2018-01-11,2879,2879,2879,2879,2879,2879
2018-01-12,2877,2877,2877,2877,2877,2877
2018-01-16,2878,2878,2878,2878,2878,2878
2018-01-17,2877,2877,2877,2877,2877,2877
2018-01-18,2876,2876,2876,2876,2876,2876
2018-01-19,2876,2876,2876,2876,2876,2876
2018-01-22,2872,2872,2872,2872,2872,2872
2018-01-23,2873,2873,2873,2873,2873,2873
2018-01-24,2874,2874,2874,2874,2874,2874
2018-01-25,2874,2874,2874,2874,2874,2874
2018-01-26,2872,2872,2872,2872,2872,2872
2018-01-29,2875,2875,2875,2875,2875,2875
2018-01-30,2877,2877,2877,2877,2877,2877
2018-01-31,2874,2874,2874,2874,2874,2874
2018-02-01,2872,2872,2872,2872,2872,2872
2018-02-02,2870,2870,2870,2870,2870,2870
2018-02-05,2868,2868,2868,2868,2868,2868
2018-02-06,2869,2869,2869,2869,2869,2869
2018-02-07,2864,2864,2864,2864,2864,2864
2018-02-08,2868,2868,2868,2868,2868,2868
2018-02-09,2869,2869,2869,2869,2869,2869
2018-02-12,2869,2869,2869,2869,2869,2869
2018-02-13,2861,2861,2861,2861,2861,2861
2018-02-14,2866,2866,2866,2866,2866,2866
2018-02-15,2865,2865,2865,2865,2865,2865
2018-02-16,2864,2864,2864,2864,2864,2864
2018-02-20,2862,2862,2862,2862,2862,2862
2018-02-21,2861,2861,2861,2861,2861,2861
2018-02-22,2859,2859,2859,2859,2859,2859
2018-02-23,2862,2862,2862,2862,2862,2862
2018-02-26,2861,2861,2861,2861,2861,2861
2018-02-27,2863,2863,2863,2863,2863,2863
2018-02-28,2861,2861,2861,2861,2861,2861
2018-03-01,2858,2858,2858,2858,2858,2858
2018-03-02,2862,2862,2862,2862,2862,2862
2018-03-05,2861,2861,2861,2861,2861,2861
2018-03-06,2861,2861,2861,2861,2861,2861
2018-03-07,2860,2860,2860,2860,2860,2860
2018-03-08,2858,2858,2858,2858,2858,2858
2018-03-09,2856,2856,2856,2856,2856,2856
2018-03-12,2855,2855,2855,2855,2855,2855
2018-03-13,2857,2857,2857,2857,2857,2857
2018-03-14,2858,2858,2858,2858,2858,2858
2018-03-15,2856,2856,2856,2856,2856,2856
2018-03-16,2857,2857,2857,2857,2857,2857
2018-03-19,2857,2857,2857,2857,2857,2857
2018-03-20,2856,2856,2856,2856,2856,2856
2018-03-21,2856,2856,2856,2856,2856,2856
2018-03-22,2855,2855,2855,2855,2855,2855
2018-03-23,2856,2856,2856,2856,2856,2856
2018-03-26,2858,2858,2858,2858,2858,2858
2018-03-27,2855,2855,2855,2855,2855,2855
2018-03-28,2853,2853,2853,2853,2853,2853
2018-03-29,2854,2854,2854,2854,2854,2854
2018-04-02,2851,2851,2851,2851,2851,2851
2018-04-03,2854,2854,2854,2854,2854,2854
2018-04-04,2849,2849,2849,2849,2849,2849
2018-04-05,2850,2850,2850,2850,2850,2850
2018-04-06,2848,2848,2848,2848,2848,2848
2018-04-09,2850,2850,2850,2850,2850,2850
2018-04-10,2846,2846,2846,2846,2846,2846
2018-04-11,2847,2847,2847,2847,2847,2847
2018-04-12,2847,2847,2847,2847,2847,2847
2018-04-13,2845,2845,2845,2845,2845,2845
2018-04-16,2843,2843,2843,2843,2843,2843
2018-04-17,2844,2844,2844,2844,2844,2844
2018-04-18,2845,2845,2845,2845,2845,2845
2018-04-19,2840,2840,2840,2840,2840,2840
2018-04-20,2845,2845,2845,2845,2845,2845
2018-04-23,2843,2843,2843,2843,2843,2843
2018-04-24,2842,2842,2842,2842,2842,2842
2018-04-25,2840,2840,2840,2840,2840,2840
2018-04-26,2837,2837,2837,2837,2837,2837
2018-04-27,2840,2840,2840,2840,2840,2840
2018-04-30,2841,2841,2841,2841,2841,2841
2018-05-01,2840,2840,2840,2840,2840,2840
2018-05-02,2839,2839,2839,2839,2839,2839
2018-05-03,2840,2840,2840,2840,2840,2840
2018-05-04,2845,2845,2845,2845,2845,2845
2018-05-07,2839,2839,2839,2839,2839,2839
2018-05-08,2840,2840,2840,2840,2840,2840
2018-05-09,2840,2840,2840,2840,2840,2840
2018-05-10,2837,2837,2837,2837,2837,2837
2018-05-11,2838,2838,2838,2838,2838,2838
2018-05-14,2840,2840,2840,2840,2840,2840
2018-05-15,2844,2844,2844,2844,2844,2844
2018-05-16,2839,2839,2839,2839,2839,2839
2018-05-17,2839,2839,2839,2839,2839,2839
2018-05-18,2841,2841,2841,2841,2841,2841
2018-05-21,2834,2834,2834,2834,2834,2834
2018-05-22,2838,2838,2838,2838,2838,2838
2018-05-23,2837,2837,2837,2837,2837,2837
2018-05-24,2836,2836,2836,2836,2836,2836
2018-05-25,2840,2840,2840,2840,2840,2840
2018-05-29,2838,2838,2838,2838,2838,2838
2018-05-30,2837,2837,2837,2837,2837,2837
2018-05-31,2838,2838,2838,2838,2838,2838
2018-06-01,2837,2837,2837,2837,2837,2837
2018-06-04,2835,2835,2835,2835,2835,2835
2018-06-05,2834,2834,2834,2834,2834,2834
2018-06-06,2835,2835,2835,2835,2835,2835
2018-06-07,2826,2826,2826,2826,2826,2826
2018-06-08,2832,2832,2832,2832,2832,2832
2018-06-11,2832,2832,2832,2832,2832,2832
2018-06-12,2828,2828,2828,2828,2828,2828
2018-06-13,2829,2829,2829,2829,2829,2829
2018-06-14,2829,2829,2829,2829,2829,2829
2018-06-15,2825,2825,2825,2825,2825,2825
2018-06-18,2825,2825,2825,2825,2825,2825
2018-06-19,2825,2825,2825,2825,2825,2825
2018-06-20,2828,2828,2828,2828,2828,2828
2018-06-21,2824,2824,2824,2824,2824,2824
2018-06-22,2824,2824,2824,2824,2824,2824
2018-06-25,2824,2824,2824,2824,2824,2824
2018-06-26,2823,2823,2823,2823,2823,2823
2018-06-27,2829,2829,2829,2829,2829,2829
2018-06-28,2822,2822,2822,2822,2822,2822
2018-06-29,2826,2826,2826,2826,2826,2826
2018-07-02,2818,2818,2818,2818,2818,2818
2018-07-03,2814,2814,2814,2814,2814,2814
2018-07-05,2820,2820,2820,2820,2820,2820
2018-07-06,2821,2821,2821,2821,2821,2821
2018-07-09,2820,2820,2820,2820,2820,2820
2018-07-10,2819,2819,2819,2819,2819,2819
2018-07-11,2821,2821,2821,2821,2821,2821
2018-07-12,2820,2820,2820,2820,2820,2820
2018-07-13,2816,2816,2816,2816,2816,2816
2018-07-16,2819,2819,2819,2819,2819,2819
2018-07-17,2817,2817,2817,2817,2817,2817
2018-07-18,2816,2816,2816,2816,2816,2816
2018-07-19,2818,2818,2818,2818,2818,2818
2018-07-20,2813,2813,2813,2813,2813,2813
2018-07-23,2815,2815,2815,2815,2815,2815
2018-07-24,2817,2817,2817,2817,2817,2817
2018-07-25,2814,2814,2814,2814,2814,2814
2018-07-26,2818,2818,2818,2818,2818,2818
2018-07-27,2815,2815,2815,2815,2815,2815
2018-07-30,2816,2816,2816,2816,2816,2816
2018-07-31,2813,2813,2813,2813,2813,2813
2018-08-01,2808,2808,2808,2808,2808,2808
2018-08-02,2810,2810,2810,2810,2810,2810
2018-08-03,2806,2806,2806,2806,2806,2806
2018-08-06,2806,2806,2806,2806,2806,2806
2018-08-07,2805,2805,2805,2805,2805,2805
2018-08-08,2812,2812,2812,2812,2812,2812
2018-08-09,2806,2806,2806,2806,2806,2806
2018-08-10,2808,2808,2808,2808,2808,2808
2018-08-13,2811,2811,2811,2811,2811,2811
2018-08-14,2807,2807,2807,2807,2807,2807
2018-08-15,2809,2809,2809,2809,2809,2809
2018-08-16,2806,2806,2806,2806,2806,2806
2018-08-17,2807,2807,2807,2807,2807,2807
2018-08-20,2808,2808,2808,2808,2808,2808
2018-08-21,2807,2807,2807,2807,2807,2807
2018-08-22,2810,2810,2810,2810,2810,2810
2018-08-23,2805,2805,2805,2805,2805,2805
2018-08-24,2805,2805,2805,2805,2805,2805
2018-08-27,2807,2807,2807,2807,2807,2807
2018-08-28,2804,2804,2804,2804,2804,2804
2018-08-29,2802,2802,2802,2802,2802,2802
2018-08-30,2805,2805,2805,2805,2805,2805
2018-08-31,2804,2804,2804,2804,2804,2804
2018-09-04,2804,2804,2804,2804,2804,2804
2018-09-05,2804,2804,2804,2804,2804,2804
2018-09-06,2803,2803,2803,2803,2803,2803
2018-09-07,2802,2802,2802,2802,2802,2802
2018-09-10,2801,2801,2801,2801,2801,2801
2018-09-11,2802,2802,2802,2802,2802,2802
2018-09-12,2803,2803,2803,2803,2803,2803
2018-09-13,2798,2798,2798,2798,2798,2798
2018-09-14,2804,2804,2804,2804,2804,2804
2018-09-17,2803,2803,2803,2803,2803,2803
2018-09-18,2801,2801,2801,2801,2801,2801
2018-09-19,2803,2803,2803,2803,2803,2803
2018-09-20,2803,2803,2803,2803,2803,2803
2018-09-21,2805,2805,2805,2805,2805,2805
2018-09-24,2801,2801,2801,2801,2801,2801
2018-09-25,2802,2802,2802,2802,2802,2802
2018-09-26,2800,2800,2800,2800,2800,2800
2018-09-27,2803,2803,2803,2803,2803,2803
2018-09-28,2805,2805,2805,2805,2805,2805
2018-10-01,2802,2802,2802,2802,2802,2802
2018-10-02,2799,2799,2799,2799,2799,2799
2018-10-03,2796,2796,2796,2796,2796,2796
2018-10-04,2798,2798,2798,2798,2798,2798
2018-10-05,2796,2796,2796,2796,2796,2796
2018-10-08,2793,2793,2793,2793,2793,2793
2018-10-09,2795,2795,2795,2795,2795,2795
2018-10-10,2796,2796,2796,2796,2796,2796
2018-10-11,2793,2793,2793,2793,2793,2793
2018-10-12,2792,2792,2792,2792,2792,2792
2018-10-15,2789,2789,2789,2789,2789,2789
2018-10-16,2790,2790,2790,2790,2790,2790
2018-10-17,2788,2788,2788,2788,2788,2788
2018-10-18,2790,2790,2790,2790,2790,2790
2018-10-19,2788,2788,2788,2788,2788,2788
2018-10-22,2785,2785,2785,2785,2785,2785
2018-10-23,2786,2786,2786,2786,2786,2786
2018-10-24,2787,2787,2787,2787,2787,2787
2018-10-25,2788,2788,2788,2788,2788,2788
2018-10-26,2785,2785,2785,2785,2785,2785
2018-10-29,2787,2787,2787,2787,2787,2787
2018-10-30,2786,2786,2786,2786,2786,2786
2018-10-31,2786,2786,2786,2786,2786,2786
2018-11-01,2783,2783,2783,2783,2783,2783
2018-11-02,2785,2785,2785,2785,2785,2785
2018-11-05,2784,2784,2784,2784,2784,2784
2018-11-06,2782,2782,2782,2782,2782,2782
2018-11-07,2782,2782,2782,2782,2782,2782
2018-11-08,2779,2779,2779,2779,2779,2779
2018-11-09,2781,2781,2781,2781,2781,2781
2018-11-12,2781,2781,2781,2781,2781,2781
2018-11-13,2781,2781,2781,2781,2781,2781
2018-11-14,2780,2780,2780,2780,2780,2780
2018-11-15,2783,2783,2783,2783,2783,2783
2018-11-16,2780,2780,2780,2780,2780,2780
2018-11-19,2780,2780,2780,2780,2780,2780
2018-11-20,2780,2780,2780,2780,2780,2780
2018-11-21,2772,2772,2772,2772,2772,2772
2018-11-23,2776,2776,2776,2776,2776,2776
2018-11-26,2780,2780,2780,2780,2780,2780
2018-11-27,2776,2776,2776,2776,2776,2776
2018-11-28,2776,2776,2776,2776,2776,2776
2018-11-29,2775,2775,2775,2775,2775,2775
2018-11-30,2778,2778,2778,2778,2778,2778
2018-12-03,2777,2777,2777,2777,2777,2777
2018-12-04,2775,2775,2775,2775,2775,2775
2018-12-06,2777,2777,2777,2777,2777,2777
2018-12-07,2775,2775,2775,2775,2775,2775
2018-12-10,2772,2772,2772,2772,2772,2772
2018-12-11,2771,2771,2771,2771,2771,2771
2018-12-12,2772,2772,2772,2772,2772,2772
2018-12-13,2771,2771,2771,2771,2771,2771
2018-12-14,2771,2771,2771,2771,2771,2771
2018-12-17,2767,2767,2767,2767,2767,2767
2018-12-18,2769,2769,2769,2769,2769,2769
2018-12-19,2770,2770,2770,2770,2770,2770
2018-12-20,2769,2769,2769,2769,2769,2769
2018-12-21,2769,2769,2769,2769,2769,2769
2018-12-24,2764,2764,2764,2764,2764,2764
2018-12-26,2765,2765,2765,2765,2765,2765
2018-12-27,2768,2768,2768,2768,2768,2768
2018-12-28,2768,2768,2768,2768,2768,2768
2018-12-31,2770,2770,2770,2770,2770,2770
2019-01-02,2936,2936,2936,2936,2936,2936
2019-01-03,2935,2935,2935,2935,2935,2935
2019-01-04,2933,2933,2933,2933,2933,2933
2019-01-07,2930,2930,2930,2930,2930,2930
2019-01-08,2933,2933,2933,2933,2933,2933
2019-01-09,2929,2929,2929,2929,2929,2929
2019-01-10,2928,2928,2928,2928,2928,2928
2019-01-11,2927,2927,2927,2927,2927,2927
2019-01-14,2928,2928,2928,2928,2928,2928
2019-01-15,2926,2926,2926,2926,2926,2926
2019-01-16,2929,2929,2929,2929,2929,2929
2019-01-17,2928,2928,2928,2928,2928,2928
2019-01-18,2929,2929,2929,2929,2929,2929
2019-01-22,2927,2927,2927,2927,2927,2927
2019-01-23,2925,2925,2925,2925,2925,2925
2019-01-24,2923,2923,2923,2923,2923,2923
2019-01-25,2926,2926,2926,2926,2926,2926
2019-01-28,2929,2929,2929,2929,2929,2929
2019-01-29,2925,2925,2925,2925,2925,2925
2019-01-30,2929,2929,2929,2929,2929,2929
2019-01-31,2925,2925,2925,2925,2925,2925
2019-02-01,2918,2918,2918,2918,2918,2918
2019-02-04,2921,2921,2921,2921,2921,2921
2019-02-05,2918,2918,2918,2918,2918,2918
2019-02-06,2916,2916,2916,2916,2916,2916
2019-02-07,2921,2921,2921,2921,2921,2921
2019-02-08,2916,2916,2916,2916,2916,2916
2019-02-11,2916,2916,2916,2916,2916,2916
2019-02-12,2917,2917,2917,2917,2917,2917
2019-02-13,2909,2909,2909,2909,2909,2909
2019-02-14,2917,2917,2917,2917,2917,2917
2019-02-15,2914,2914,2914,2914,2914,2914
2019-02-19,2915,2915,2915,2915,2915,2915
2019-02-20,2912,2912,2912,2912,2912,2912
2019-02-21,2914,2914,2914,2914,2914,2914
2019-02-22,2910,2910,2910,2910,2910,2910
2019-02-25,2909,2909,2909,2909,2909,2909
2019-02-26,2909,2909,2909,2909,2909,2909
2019-02-27,2907,2907,2907,2907,2907,2907
2019-02-28,2912,2912,2912,2912,2912,2912
2019-03-01,2907,2907,2907,2907,2907,2907
2019-03-04,2907,2907,2907,2907,2907,2907
2019-03-05,2906,2906,2906,2906,2906,2906
2019-03-06,2908,2908,2908,2908,2908,2908
2019-03-07,2905,2905,2905,2905,2905,2905
2019-03-08,2902,2902,2902,2902,2902,2902
2019-03-11,2906,2906,2906,2906,2906,2906
2019-03-12,2904,2904,2904,2904,2904,2904
2019-03-13,2904,2904,2904,2904,2904,2904
2019-03-14,2903,2903,2903,2903,2903,2903
2019-03-15,2908,2908,2908,2908,2908,2908
2019-03-18,2907,2907,2907,2907,2907,2907
2019-03-19,2905,2905,2905,2905,2905,2905
2019-03-20,2907,2907,2907,2907,2907,2907
2019-03-21,2903,2903,2903,2903,2903,2903
2019-03-22,2903,2903,2903,2903,2903,2903
2019-03-25,2903,2903,2903,2903,2903,2903
2019-03-26,2904,2904,2904,2904,2904,2904
2019-03-27,2906,2906,2906,2906,2906,2906
2019-03-28,2902,2902,2902,2902,2902,2902
2019-03-29,2903,2903,2903,2903,2903,2903
2019-04-01,2899,2899,2899,2899,2899,2899
2019-04-02,2896,2896,2896,2896,2896,2896
2019-04-03,2896,2896,2896,2896,2896,2896
2019-04-04,2896,2896,2896,2896,2896,2896
2019-04-05,2895,2895,2895,2895,2895,2895
2019-04-08,2895,2895,2895,2895,2895,2895
2019-04-09,2896,2896,2896,2896,2896,2896
2019-04-10,2895,2895,2895,2895,2895,2895
2019-04-11,2896,2896,2896,2896,2896,2896
2019-04-12,2896,2896,2896,2896,2896,2896
2019-04-15,2897,2897,2897,2897,2897,2897
2019-04-16,2894,2894,2894,2894,2894,2894
2019-04-17,2894,2894,2894,2894,2894,2894
2019-04-18,2895,2895,2895,2895,2895,2895
2019-04-22,2892,2892,2892,2892,2892,2892
2019-04-23,2896,2896,2896,2896,2896,2896
2019-04-24,2896,2896,2896,2896,2896,2896
2019-04-25,2892,2892,2892,2892,2892,2892
2019-04-26,2887,2887,2887,2887,2887,2887
2019-04-29,2893,2893,2893,2893,2893,2893
2019-04-30,2896,2896,2896,2896,2896,2896
2019-05-01,2895,2895,2895,2895,2895,2895
2019-05-02,2893,2893,2893,2893,2893,2893
2019-05-03,2889,2889,2889,2889,2889,2889
2019-05-06,2894,2894,2894,2894,2894,2894
2019-05-07,2893,2893,2893,2893,2893,2893
2019-05-08,2891,2891,2891,2891,2891,2891
2019-05-09,2887,2887,2887,2887,2887,2887
2019-05-10,2888,2888,2888,2888,2888,2888
2019-05-13,2893,2893,2893,2893,2893,2893
2019-05-14,2893,2893,2893,2893,2893,2893
